"COUNTY","DENSITY","POP","NAME","STATE","state","county",
"079","3916.3431575","945726","Milwaukee County, Wisconsin","55","55","079",
"101","590.2498348","196311","Racine County, Wisconsin","55","55","101",
"139","395.46405314","171907","Winnebago County, Wisconsin","55","55","139",
"033","53.3640464","45368","Dunn County, Wisconsin","55","55","033",
"041","8.8775525395","9004","Forest County, Wisconsin","55","55","041",
"045","63.282897589","36960","Green County, Wisconsin","55","55","045",
"043","44.85129779","51439","Grant County, Wisconsin","55","55","043",
"107","15.519620134","14178","Rusk County, Wisconsin","55","55","107",
"115","45.788020945","40899","Shawano County, Wisconsin","55","55","115",
"117","225.48135799","115340","Sheboygan County, Wisconsin","55","55","117",
"067","22.038632187","19189","Langlade County, Wisconsin","55","55","067",
"078","12.739971429","4556","Menominee County, Wisconsin","55","55","078",
"087","294.6853283","187885","Outagamie County, Wisconsin","55","55","087",
"123","38.938207058","30822","Vernon County, Wisconsin","55","55","123",
"011","19.282602889","13031","Buffalo County, Wisconsin","55","55","011",
"021","75.151541441","57532","Columbia County, Wisconsin","55","55","021",
"061","59.669323314","20434","Kewaunee County, Wisconsin","55","55","061",
"063","261.23077678","118016","La Crosse County, Wisconsin","55","55","063",
"009","499.04876688","264542","Brown County, Wisconsin","55","55","009",
"035","164.04190404","104646","Eau Claire County, Wisconsin","55","55","035",
"073","87.816412897","135692","Marathon County, Wisconsin","55","55","073",
"085","31.954080063","35595","Oneida County, Wisconsin","55","55","085",
"095","47.885862798","43783","Polk County, Wisconsin","55","55","095",
"121","40.448593978","29649","Trempealeau County, Wisconsin","55","55","121",
"129","19.721141206","15720","Washburn County, Wisconsin","55","55","129",
"133","735.27858448","404198","Waukesha County, Wisconsin","55","55","133",
"027","100.30751685","87839","Dodge County, Wisconsin","55","55","027",
"127","187.00830568","103868","Walworth County, Wisconsin","55","55","127",
"125","25.877126818","22195","Vilas County, Wisconsin","55","55","125",
"023","28.267875038","16131","Crawford County, Wisconsin","55","55","023",
"057","34.790346726","26687","Juneau County, Wisconsin","55","55","057",
"071","134.02408587","78981","Manitowoc County, Wisconsin","55","55","071",
"111","77.496909458","64442","Sauk County, Wisconsin","55","55","111",
"131","315.88521545","136034","Washington County, Wisconsin","55","55","131",
"013","18.761847345","15414","Burnett County, Wisconsin","55","55","013",
"017","64.122230779","64658","Chippewa County, Wisconsin","55","55","017",
"025","456.91738082","546695","Dane County, Wisconsin","55","55","025",
"029","57.40694055","27668","Door County, Wisconsin","55","55","029",
"031","33.083066459","43150","Douglas County, Wisconsin","55","55","031",
"039","143.7019072","103403","Fond du Lac County, Wisconsin","55","55","039",
"053","20.895524299","20643","Jackson County, Wisconsin","55","55","053",
"049","31.045033631","23678","Iowa County, Wisconsin","55","55","049",
"091","31.408579617","7287","Pepin County, Wisconsin","55","55","091",
"089","382.89278435","89221","Ozaukee County, Wisconsin","55","55","089",
"097","88.368284175","70772","Portage County, Wisconsin","55","55","097",
"103","29.432762407","17252","Richland County, Wisconsin","55","55","103",
"105","227.46671712","163354","Rock County, Wisconsin","55","55","105",
"119","20.863517704","20343","Taylor County, Wisconsin","55","55","119",
"137","39.036243568","24443","Waushara County, Wisconsin","55","55","137",
"001","31.317458753","20220","Adams County, Wisconsin","55","55","001",
"007","10.174075545","15036","Bayfield County, Wisconsin","55","55","007",
"065","26.302579724","16665","Lafayette County, Wisconsin","55","55","065",
"081","51.34067194","46253","Monroe County, Wisconsin","55","55","081",
"093","74.481945647","42754","Pierce County, Wisconsin","55","55","093",
"141","92.052392838","72999","Wood County, Wisconsin","55","55","141",
"003","14.892202742","15562","Ashland County, Wisconsin","55","55","003",
"015","157.37345546","50089","Calumet County, Wisconsin","55","55","015",
"037","8.799013496","4295","Florence County, Wisconsin","55","55","037",
"055","152.32759668","84769","Jefferson County, Wisconsin","55","55","055",
"059","623.74150741","169561","Kenosha County, Wisconsin","55","55","059",
"005","9.650222492","46341","Campbell County, Wyoming","56","56","005",
"023","4.8658553535","19830","Lincoln County, Wyoming","56","56","023",
"019","2.0329058227","8445","Johnson County, Wyoming","56","56","019",
"025","14.953176216","79858","Natrona County, Wyoming","56","56","025",
"021","37.045810193","99500","Laramie County, Wyoming","56","56","021",
"009","3.2484416241","13822","Converse County, Wyoming","56","56","009",
"027","0.8971725038","2356","Niobrara County, Wyoming","56","56","027",
"045","22.467540524","123958","San Juan County, New Mexico","35","35","045",
"037","2.8716526292","8253","Quay County, New Mexico","35","35","037",
"027","4.0512386308","19572","Lincoln County, New Mexico","35","35","027",
"005","10.649933773","64615","Chaves County, New Mexico","35","35","005",
"025","16.183646715","71070","Lea County, New Mexico","35","35","025",
"049","78.705888768","150358","Santa Fe County, New Mexico","35","35","049",
"059","1.0611590963","4059","Union County, New Mexico","35","35","059",
"051","2.5808402227","10791","Sierra County, New Mexico","35","35","051",
"053","2.5031646355","16637","Socorro County, New Mexico","35","35","053",
"041","7.5632109614","18500","Roosevelt County, New Mexico","35","35","041",
"013","57.29626104","218195","Doña Ana County, New Mexico","35","35","013",
"028","177.36131825","19369","Los Alamos County, New Mexico","35","35","028",
"039","6.6408197872","38921","Rio Arriba County, New Mexico","35","35","039",
"047","5.7771715417","27277","San Miguel County, New Mexico","35","35","047",
"061","71.889786821","76688","Valencia County, New Mexico","35","35","061",
"057","4.6218283705","15461","Torrance County, New Mexico","35","35","057",
"001","584.81475658","679121","Bernalillo County, New Mexico","35","35","001",
"035","10.206331194","67490","Otero County, New Mexico","35","35","035",
"006","5.8755708181","26675","Cibola County, New Mexico","35","35","006",
"011","0.7524405615","1748","De Baca County, New Mexico","35","35","011",
"019","1.4192488889","4300","Guadalupe County, New Mexico","35","35","019",
"003","0.5093739202","3527","Catron County, New Mexico","35","35","003",
"095","49.852132934","30999","Schoharie County, New York","36","36","095",
"005","33726.504271","1418207","Bronx County, New York","36","36","005",
"067","591.64396863","460528","Onondaga County, New York","36","36","067",
"035","107.74438361","53383","Fulton County, New York","36","36","035",
"019","77.556663383","80485","Clinton County, New York","36","36","019",
"099","105.08188284","34016","Seneca County, New York","36","36","099",
"083","243.25640923","158714","Rensselaer County, New York","36","36","083",
"079","426.87222133","98320","Putnam County, New York","36","36","079",
"033","30.703152587","50022","Franklin County, New York","36","36","033",
"043","43.441185009","61319","Herkimer County, New York","36","36","043",
"069","170.44802449","109777","Ontario County, New York","36","36","069",
"081","20719.741247","2253858","Queens County, New York","36","36","081",
"101","68.590607713","95379","Steuben County, New York","36","36","101",
"041","2.5713611478","4416","Hamilton County, New York","36","36","041",
"115","73.636188916","61204","Washington County, New York","36","36","115",
"013","119.69102866","126903","Chautauqua County, New York","36","36","013",
"047","36901.373131","2559903","Kings County, New York","36","36","047",
"061","71874.138732","1628706","New York County, New York","36","36","061",
"107","92.9464711","48203","Tioga County, New York","36","36","107",
"011","110.72575473","76576","Cayuga County, New York","36","36","011",
"073","103.132638","40352","Orleans County, New York","36","36","073",
"091","283.78298772","229863","Saratoga County, New York","36","36","091",
"087","1878.3505416","325789","Rockland County, New York","36","36","087",
"021","93.689022044","59461","Columbia County, New York","36","36","021",
"049","20.6301086","26296","Lewis County, New York","36","36","049",
"063","400.65064847","209281","Niagara County, New York","36","36","063",
"119","2246.9377106","967506","Westchester County, New York","36","36","119",
"025","30.597824625","44135","Delaware County, New York","36","36","025",
"031","20.55884778","36885","Essex County, New York","36","36","031",
"057","122.10117072","49221","Montgomery County, New York","36","36","057",
"059","4767.2768183","1356924","Nassau County, New York","36","36","059",
"085","8277.8254914","476143","Richmond County, New York","36","36","085",
"089","40.208969052","107740","St. Lawrence County, New York","36","36","089",
"097","54.232858875","17807","Schuyler County, New York","36","36","097",
"109","215.27841332","102180","Tompkins County, New York","36","36","109",
"113","73.734692899","63944","Warren County, New York","36","36","113",
"017","52.828329489","47207","Chenango County, New York","36","36","017",
"023","95.396124759","47581","Cortland County, New York","36","36","023",
"027","369.78375908","294218","Dutchess County, New York","36","36","027",
"045","86.571938376","109834","Jefferson County, New York","36","36","045",
"055","1129.2528105","741770","Monroe County, New York","36","36","055",
"065","188.62097719","228671","Oneida County, New York","36","36","065",
"103","1619.4232899","1476601","Suffolk County, New York","36","36","103",
"111","157.94992078","177573","Ulster County, New York","36","36","111",
"121","67.244018547","39859","Wyoming County, New York","36","36","121",
"015","204.87412967","83456","Chemung County, New York","36","36","015",
"051","99.585045201","62914","Livingston County, New York","36","36","051",
"075","123.07519405","117124","Oswego County, New York","36","36","075",
"077","59.389832161","59493","Otsego County, New York","36","36","077",
"039","72.915339799","47188","Greene County, New York","36","36","039",
"117","148.91272452","89918","Wayne County, New York","36","36","117",
"001","584.33256541","305506","Albany County, New York","36","36","001",
"003","44.77637219","46091","Allegany County, New York","36","36","003",
"007","269.88239734","190488","Broome County, New York","36","36","007",
"009","58.181057809","76117","Cattaraugus County, New York","36","36","009",
"029","881.05768715","918702","Erie County, New York","36","36","029",
"053","108.33200053","70941","Madison County, New York","36","36","053",
"093","759.10726707","155299","Schenectady County, New York","36","36","093",
"105","77.914576302","75432","Sullivan County, New York","36","36","105",
"037","116.20104734","57280","Genesee County, New York","36","36","037",
"123","73.674655804","24913","Yates County, New York","36","36","123",
"071","473.88006089","384940","Orange County, New York","36","36","071",
"079","78.988600799","21069","Greene County, North Carolina","37","37","079",
"087","112.57496366","62317","Haywood County, North Carolina","37","37","087",
"039","5.8706283557","23464","Teton County, Wyoming","56","56","039",
"037","4.0609072002","42343","Sweetwater County, Wyoming","56","56","037",
"031","4.0322880951","8393","Platte County, Wyoming","56","56","031",
"033","12.08110855","30485","Sheridan County, Wyoming","56","56","033",
"003","3.7584190299","11790","Big Horn County, Wyoming","56","56","003",
"011","2.6568762127","7584","Crook County, Wyoming","56","56","011",
"029","4.2072108313","29194","Park County, Wyoming","56","56","029",
"001","9.0961689364","38880","Albany County, Wyoming","56","56","001",
